Metadata_Plate,Metadata_Well,Count_Cells
cmqtlpl1.5-31-2019-mt,N11,391
cmqtlpl1.5-31-2019-mt,N12,194
cmqtlpl1.5-31-2019-mt,N12,249
cmqtlpl1.5-31-2019-mt,N12,251
cmqtlpl1.5-31-2019-mt,N12,259
cmqtlpl1.5-31-2019-mt,N12,271
cmqtlpl1.5-31-2019-mt,N12,299
cmqtlpl1.5-31-2019-mt,N12,312
cmqtlpl1.5-31-2019-mt,N12,374
cmqtlpl1.5-31-2019-mt,N12,407
cmqtlpl1.5-31-2019-mt,N13,289
cmqtlpl1.5-31-2019-mt,N13,304
cmqtlpl1.5-31-2019-mt,N13,323
cmqtlpl1.5-31-2019-mt,N13,325
cmqtlpl1.5-31-2019-mt,N13,332
cmqtlpl1.5-31-2019-mt,N13,351
cmqtlpl1.5-31-2019-mt,N13,353
cmqtlpl1.5-31-2019-mt,N13,378
cmqtlpl1.5-31-2019-mt,N13,434
cmqtlpl1.5-31-2019-mt,N14,304
cmqtlpl1.5-31-2019-mt,N14,306
cmqtlpl1.5-31-2019-mt,N14,335
cmqtlpl1.5-31-2019-mt,N14,347
cmqtlpl1.5-31-2019-mt,N14,361
cmqtlpl1.5-31-2019-mt,N14,367
cmqtlpl1.5-31-2019-mt,N14,423
cmqtlpl1.5-31-2019-mt,N14,469
cmqtlpl1.5-31-2019-mt,N14,491
cmqtlpl1.5-31-2019-mt,N15,269
cmqtlpl1.5-31-2019-mt,N15,317
cmqtlpl1.5-31-2019-mt,N15,356
cmqtlpl1.5-31-2019-mt,N15,361
cmqtlpl1.5-31-2019-mt,N15,379
cmqtlpl1.5-31-2019-mt,N15,436
cmqtlpl1.5-31-2019-mt,N15,467
cmqtlpl1.5-31-2019-mt,N15,516
cmqtlpl1.5-31-2019-mt,N15,541
cmqtlpl1.5-31-2019-mt,N16,426
cmqtlpl1.5-31-2019-mt,N16,429
cmqtlpl1.5-31-2019-mt,N16,441
cmqtlpl1.5-31-2019-mt,N16,446
cmqtlpl1.5-31-2019-mt,N16,467
cmqtlpl1.5-31-2019-mt,N16,487
cmqtlpl1.5-31-2019-mt,N16,503
cmqtlpl1.5-31-2019-mt,N16,511
cmqtlpl1.5-31-2019-mt,N16,535
cmqtlpl1.5-31-2019-mt,N17,262
cmqtlpl1.5-31-2019-mt,N17,273
cmqtlpl1.5-31-2019-mt,N17,279
cmqtlpl1.5-31-2019-mt,N17,289
cmqtlpl1.5-31-2019-mt,N17,313
cmqtlpl1.5-31-2019-mt,N17,320
cmqtlpl1.5-31-2019-mt,N17,339
cmqtlpl1.5-31-2019-mt,N17,349
cmqtlpl1.5-31-2019-mt,N17,360
cmqtlpl1.5-31-2019-mt,N18,309
cmqtlpl1.5-31-2019-mt,N18,322
cmqtlpl1.5-31-2019-mt,N18,333
cmqtlpl1.5-31-2019-mt,N18,364
cmqtlpl1.5-31-2019-mt,N18,367
cmqtlpl1.5-31-2019-mt,N18,391
cmqtlpl1.5-31-2019-mt,N18,395
cmqtlpl1.5-31-2019-mt,N18,411
cmqtlpl1.5-31-2019-mt,N18,468
cmqtlpl1.5-31-2019-mt,N19,282
cmqtlpl1.5-31-2019-mt,N19,286
cmqtlpl1.5-31-2019-mt,N19,351
cmqtlpl1.5-31-2019-mt,N19,383
cmqtlpl1.5-31-2019-mt,N19,385
cmqtlpl1.5-31-2019-mt,N19,437
cmqtlpl1.5-31-2019-mt,N19,508
cmqtlpl1.5-31-2019-mt,N19,562
cmqtlpl1.5-31-2019-mt,N19,611
cmqtlpl1.5-31-2019-mt,N20,238
cmqtlpl1.5-31-2019-mt,N20,266
cmqtlpl1.5-31-2019-mt,N20,289
cmqtlpl1.5-31-2019-mt,N20,290
cmqtlpl1.5-31-2019-mt,N20,311
cmqtlpl1.5-31-2019-mt,N20,343
cmqtlpl1.5-31-2019-mt,N20,363
cmqtlpl1.5-31-2019-mt,N20,372
cmqtlpl1.5-31-2019-mt,N20,375
cmqtlpl1.5-31-2019-mt,N21,122
cmqtlpl1.5-31-2019-mt,N21,135
cmqtlpl1.5-31-2019-mt,N21,136
cmqtlpl1.5-31-2019-mt,N21,137
cmqtlpl1.5-31-2019-mt,N21,146
cmqtlpl1.5-31-2019-mt,N21,148
cmqtlpl1.5-31-2019-mt,N21,179
cmqtlpl1.5-31-2019-mt,N21,195
cmqtlpl1.5-31-2019-mt,N21,199
cmqtlpl1.5-31-2019-mt,N22,100
cmqtlpl1.5-31-2019-mt,N22,107
cmqtlpl1.5-31-2019-mt,N22,126
cmqtlpl1.5-31-2019-mt,N22,128
cmqtlpl1.5-31-2019-mt,N22,134
cmqtlpl1.5-31-2019-mt,N22,140
cmqtlpl1.5-31-2019-mt,N22,188
cmqtlpl1.5-31-2019-mt,N22,189
cmqtlpl1.5-31-2019-mt,N22,87
cmqtlpl1.5-31-2019-mt,N23,294
cmqtlpl1.5-31-2019-mt,N23,302
cmqtlpl1.5-31-2019-mt,N23,303
cmqtlpl1.5-31-2019-mt,N23,328
cmqtlpl1.5-31-2019-mt,N23,338
cmqtlpl1.5-31-2019-mt,N23,353
cmqtlpl1.5-31-2019-mt,N23,355
cmqtlpl1.5-31-2019-mt,N23,379
cmqtlpl1.5-31-2019-mt,N23,498
cmqtlpl1.5-31-2019-mt,N24,134
cmqtlpl1.5-31-2019-mt,N24,136
cmqtlpl1.5-31-2019-mt,N24,141
cmqtlpl1.5-31-2019-mt,N24,155
cmqtlpl1.5-31-2019-mt,N24,176
cmqtlpl1.5-31-2019-mt,N24,184
cmqtlpl1.5-31-2019-mt,N24,197
cmqtlpl1.5-31-2019-mt,N24,247
cmqtlpl1.5-31-2019-mt,N24,253
cmqtlpl1.5-31-2019-mt,O01,227
cmqtlpl1.5-31-2019-mt,O01,269
cmqtlpl1.5-31-2019-mt,O01,271
cmqtlpl1.5-31-2019-mt,O01,294
cmqtlpl1.5-31-2019-mt,O01,301
cmqtlpl1.5-31-2019-mt,O01,302
cmqtlpl1.5-31-2019-mt,O01,324
cmqtlpl1.5-31-2019-mt,O01,324
cmqtlpl1.5-31-2019-mt,O01,327
cmqtlpl1.5-31-2019-mt,O02,199
cmqtlpl1.5-31-2019-mt,O02,205
cmqtlpl1.5-31-2019-mt,O02,209
cmqtlpl1.5-31-2019-mt,O02,214
cmqtlpl1.5-31-2019-mt,O02,215
cmqtlpl1.5-31-2019-mt,O02,225
cmqtlpl1.5-31-2019-mt,O02,231
cmqtlpl1.5-31-2019-mt,O02,234
cmqtlpl1.5-31-2019-mt,O02,247
cmqtlpl1.5-31-2019-mt,O03,348
cmqtlpl1.5-31-2019-mt,O03,356
cmqtlpl1.5-31-2019-mt,O03,400
cmqtlpl1.5-31-2019-mt,O03,401
cmqtlpl1.5-31-2019-mt,O03,406
cmqtlpl1.5-31-2019-mt,O03,423
cmqtlpl1.5-31-2019-mt,O03,456
cmqtlpl1.5-31-2019-mt,O03,471
cmqtlpl1.5-31-2019-mt,O03,517
cmqtlpl1.5-31-2019-mt,O04,198
cmqtlpl1.5-31-2019-mt,O04,260
cmqtlpl1.5-31-2019-mt,O04,261
cmqtlpl1.5-31-2019-mt,O04,278
cmqtlpl1.5-31-2019-mt,O04,285
cmqtlpl1.5-31-2019-mt,O04,294
cmqtlpl1.5-31-2019-mt,O04,320
cmqtlpl1.5-31-2019-mt,O04,344
cmqtlpl1.5-31-2019-mt,O04,358
cmqtlpl1.5-31-2019-mt,O05,233
cmqtlpl1.5-31-2019-mt,O05,235
cmqtlpl1.5-31-2019-mt,O05,246
cmqtlpl1.5-31-2019-mt,O05,249
cmqtlpl1.5-31-2019-mt,O05,284
cmqtlpl1.5-31-2019-mt,O05,327
cmqtlpl1.5-31-2019-mt,O05,362
cmqtlpl1.5-31-2019-mt,O05,369
cmqtlpl1.5-31-2019-mt,O05,378
cmqtlpl1.5-31-2019-mt,O06,262
cmqtlpl1.5-31-2019-mt,O06,281
cmqtlpl1.5-31-2019-mt,O06,282
cmqtlpl1.5-31-2019-mt,O06,291
cmqtlpl1.5-31-2019-mt,O06,317
cmqtlpl1.5-31-2019-mt,O06,323
cmqtlpl1.5-31-2019-mt,O06,343
cmqtlpl1.5-31-2019-mt,O06,364
cmqtlpl1.5-31-2019-mt,O06,399
cmqtlpl1.5-31-2019-mt,O07,125
cmqtlpl1.5-31-2019-mt,O07,167
cmqtlpl1.5-31-2019-mt,O07,176
cmqtlpl1.5-31-2019-mt,O07,180
cmqtlpl1.5-31-2019-mt,O07,187
cmqtlpl1.5-31-2019-mt,O07,191
cmqtlpl1.5-31-2019-mt,O07,195
cmqtlpl1.5-31-2019-mt,O07,217
cmqtlpl1.5-31-2019-mt,O07,235
cmqtlpl1.5-31-2019-mt,O08,322
cmqtlpl1.5-31-2019-mt,O08,338
cmqtlpl1.5-31-2019-mt,O08,356
cmqtlpl1.5-31-2019-mt,O08,360
cmqtlpl1.5-31-2019-mt,O08,364
cmqtlpl1.5-31-2019-mt,O08,368
cmqtlpl1.5-31-2019-mt,O08,379
cmqtlpl1.5-31-2019-mt,O08,379
cmqtlpl1.5-31-2019-mt,O08,514
cmqtlpl1.5-31-2019-mt,O09,141
cmqtlpl1.5-31-2019-mt,O09,175
cmqtlpl1.5-31-2019-mt,O09,176
cmqtlpl1.5-31-2019-mt,O09,182
cmqtlpl1.5-31-2019-mt,O09,210
cmqtlpl1.5-31-2019-mt,O09,240
cmqtlpl1.5-31-2019-mt,O09,264
cmqtlpl1.5-31-2019-mt,O09,296
cmqtlpl1.5-31-2019-mt,O09,330
cmqtlpl1.5-31-2019-mt,O10,161
cmqtlpl1.5-31-2019-mt,O10,202
cmqtlpl1.5-31-2019-mt,O10,214
cmqtlpl1.5-31-2019-mt,O10,240
cmqtlpl1.5-31-2019-mt,O10,249
cmqtlpl1.5-31-2019-mt,O10,271
cmqtlpl1.5-31-2019-mt,O10,278
cmqtlpl1.5-31-2019-mt,O10,358
cmqtlpl1.5-31-2019-mt,O10,372
cmqtlpl1.5-31-2019-mt,O11,174
cmqtlpl1.5-31-2019-mt,O11,177
cmqtlpl1.5-31-2019-mt,O11,205
cmqtlpl1.5-31-2019-mt,O11,211
cmqtlpl1.5-31-2019-mt,O11,211
cmqtlpl1.5-31-2019-mt,O11,259
cmqtlpl1.5-31-2019-mt,O11,307
cmqtlpl1.5-31-2019-mt,O11,314
cmqtlpl1.5-31-2019-mt,O11,371
cmqtlpl1.5-31-2019-mt,O12,128
cmqtlpl1.5-31-2019-mt,O12,139
cmqtlpl1.5-31-2019-mt,O12,150
cmqtlpl1.5-31-2019-mt,O12,196
cmqtlpl1.5-31-2019-mt,O12,198
cmqtlpl1.5-31-2019-mt,O12,212
cmqtlpl1.5-31-2019-mt,O12,223
cmqtlpl1.5-31-2019-mt,O12,234
cmqtlpl1.5-31-2019-mt,O12,234
cmqtlpl1.5-31-2019-mt,O13,134
cmqtlpl1.5-31-2019-mt,O13,138
cmqtlpl1.5-31-2019-mt,O13,145
cmqtlpl1.5-31-2019-mt,O13,157
cmqtlpl1.5-31-2019-mt,O13,167
cmqtlpl1.5-31-2019-mt,O13,175
cmqtlpl1.5-31-2019-mt,O13,188
cmqtlpl1.5-31-2019-mt,O13,194
cmqtlpl1.5-31-2019-mt,O13,195
cmqtlpl1.5-31-2019-mt,O14,100
cmqtlpl1.5-31-2019-mt,O14,114
cmqtlpl1.5-31-2019-mt,O14,118
cmqtlpl1.5-31-2019-mt,O14,138
cmqtlpl1.5-31-2019-mt,O14,164
cmqtlpl1.5-31-2019-mt,O14,173
cmqtlpl1.5-31-2019-mt,O14,192
cmqtlpl1.5-31-2019-mt,O14,198
cmqtlpl1.5-31-2019-mt,O14,270
cmqtlpl1.5-31-2019-mt,O15,251
cmqtlpl1.5-31-2019-mt,O15,304
cmqtlpl1.5-31-2019-mt,O15,441
cmqtlpl1.5-31-2019-mt,O15,455
cmqtlpl1.5-31-2019-mt,O15,522
cmqtlpl1.5-31-2019-mt,O15,524
cmqtlpl1.5-31-2019-mt,O15,535
cmqtlpl1.5-31-2019-mt,O15,595
cmqtlpl1.5-31-2019-mt,O15,607
cmqtlpl1.5-31-2019-mt,O16,226
cmqtlpl1.5-31-2019-mt,O16,315
cmqtlpl1.5-31-2019-mt,O16,321
cmqtlpl1.5-31-2019-mt,O16,416
cmqtlpl1.5-31-2019-mt,O16,424
cmqtlpl1.5-31-2019-mt,O16,545
cmqtlpl1.5-31-2019-mt,O16,550
cmqtlpl1.5-31-2019-mt,O16,588
cmqtlpl1.5-31-2019-mt,O16,645
cmqtlpl1.5-31-2019-mt,O17,283
cmqtlpl1.5-31-2019-mt,O17,285
cmqtlpl1.5-31-2019-mt,O17,316
cmqtlpl1.5-31-2019-mt,O17,327
cmqtlpl1.5-31-2019-mt,O17,335
cmqtlpl1.5-31-2019-mt,O17,342
cmqtlpl1.5-31-2019-mt,O17,369
cmqtlpl1.5-31-2019-mt,O17,435
cmqtlpl1.5-31-2019-mt,O17,444
cmqtlpl1.5-31-2019-mt,O18,187
cmqtlpl1.5-31-2019-mt,O18,200
cmqtlpl1.5-31-2019-mt,O18,201
cmqtlpl1.5-31-2019-mt,O18,249
cmqtlpl1.5-31-2019-mt,O18,261
cmqtlpl1.5-31-2019-mt,O18,288
cmqtlpl1.5-31-2019-mt,O18,293
cmqtlpl1.5-31-2019-mt,O18,347
cmqtlpl1.5-31-2019-mt,O18,405
cmqtlpl1.5-31-2019-mt,O19,207
cmqtlpl1.5-31-2019-mt,O19,214
cmqtlpl1.5-31-2019-mt,O19,237
cmqtlpl1.5-31-2019-mt,O19,254
cmqtlpl1.5-31-2019-mt,O19,264
cmqtlpl1.5-31-2019-mt,O19,265
cmqtlpl1.5-31-2019-mt,O19,313
cmqtlpl1.5-31-2019-mt,O19,319
cmqtlpl1.5-31-2019-mt,O19,347
cmqtlpl1.5-31-2019-mt,O20,240
cmqtlpl1.5-31-2019-mt,O20,242
cmqtlpl1.5-31-2019-mt,O20,249
cmqtlpl1.5-31-2019-mt,O20,259
cmqtlpl1.5-31-2019-mt,O20,270
cmqtlpl1.5-31-2019-mt,O20,282
cmqtlpl1.5-31-2019-mt,O20,290
cmqtlpl1.5-31-2019-mt,O20,297
cmqtlpl1.5-31-2019-mt,O20,322
cmqtlpl1.5-31-2019-mt,O21,699
cmqtlpl1.5-31-2019-mt,O21,708
cmqtlpl1.5-31-2019-mt,O21,710
cmqtlpl1.5-31-2019-mt,O21,747
cmqtlpl1.5-31-2019-mt,O21,747
cmqtlpl1.5-31-2019-mt,O21,821
cmqtlpl1.5-31-2019-mt,O21,862
cmqtlpl1.5-31-2019-mt,O21,888
cmqtlpl1.5-31-2019-mt,O21,920
cmqtlpl1.5-31-2019-mt,O22,320
cmqtlpl1.5-31-2019-mt,O22,352
cmqtlpl1.5-31-2019-mt,O22,433
cmqtlpl1.5-31-2019-mt,O22,458
cmqtlpl1.5-31-2019-mt,O22,536
cmqtlpl1.5-31-2019-mt,O22,598
cmqtlpl1.5-31-2019-mt,O22,708
cmqtlpl1.5-31-2019-mt,O22,723
cmqtlpl1.5-31-2019-mt,O22,748
cmqtlpl1.5-31-2019-mt,O23,187
cmqtlpl1.5-31-2019-mt,O23,245
cmqtlpl1.5-31-2019-mt,O23,284
cmqtlpl1.5-31-2019-mt,O23,312
cmqtlpl1.5-31-2019-mt,O23,326
cmqtlpl1.5-31-2019-mt,O23,334
cmqtlpl1.5-31-2019-mt,O23,350
cmqtlpl1.5-31-2019-mt,O23,386
cmqtlpl1.5-31-2019-mt,O23,477
cmqtlpl1.5-31-2019-mt,O24,132
cmqtlpl1.5-31-2019-mt,O24,170
cmqtlpl1.5-31-2019-mt,O24,209
cmqtlpl1.5-31-2019-mt,O24,212
cmqtlpl1.5-31-2019-mt,O24,215
cmqtlpl1.5-31-2019-mt,O24,223
cmqtlpl1.5-31-2019-mt,O24,283
cmqtlpl1.5-31-2019-mt,O24,287
cmqtlpl1.5-31-2019-mt,O24,299
cmqtlpl1.5-31-2019-mt,P01,121
cmqtlpl1.5-31-2019-mt,P01,149
cmqtlpl1.5-31-2019-mt,P01,171
cmqtlpl1.5-31-2019-mt,P01,179
cmqtlpl1.5-31-2019-mt,P01,193
cmqtlpl1.5-31-2019-mt,P01,202
cmqtlpl1.5-31-2019-mt,P01,215
cmqtlpl1.5-31-2019-mt,P01,234
cmqtlpl1.5-31-2019-mt,P01,267
cmqtlpl1.5-31-2019-mt,P02,121
cmqtlpl1.5-31-2019-mt,P02,135
cmqtlpl1.5-31-2019-mt,P02,140
cmqtlpl1.5-31-2019-mt,P02,151
cmqtlpl1.5-31-2019-mt,P02,157
cmqtlpl1.5-31-2019-mt,P02,172
cmqtlpl1.5-31-2019-mt,P02,183
cmqtlpl1.5-31-2019-mt,P02,189
cmqtlpl1.5-31-2019-mt,P02,207
cmqtlpl1.5-31-2019-mt,P03,291
cmqtlpl1.5-31-2019-mt,P03,332
cmqtlpl1.5-31-2019-mt,P03,364
cmqtlpl1.5-31-2019-mt,P03,365
cmqtlpl1.5-31-2019-mt,P03,383
cmqtlpl1.5-31-2019-mt,P03,404
cmqtlpl1.5-31-2019-mt,P03,473
cmqtlpl1.5-31-2019-mt,P03,508
cmqtlpl1.5-31-2019-mt,P03,527
cmqtlpl1.5-31-2019-mt,P04,252
cmqtlpl1.5-31-2019-mt,P04,265
cmqtlpl1.5-31-2019-mt,P04,279
cmqtlpl1.5-31-2019-mt,P04,281
cmqtlpl1.5-31-2019-mt,P04,306
cmqtlpl1.5-31-2019-mt,P04,310
cmqtlpl1.5-31-2019-mt,P04,315
cmqtlpl1.5-31-2019-mt,P04,354
cmqtlpl1.5-31-2019-mt,P04,426
cmqtlpl1.5-31-2019-mt,P05,192
cmqtlpl1.5-31-2019-mt,P05,230
cmqtlpl1.5-31-2019-mt,P05,232
cmqtlpl1.5-31-2019-mt,P05,241
cmqtlpl1.5-31-2019-mt,P05,246
cmqtlpl1.5-31-2019-mt,P05,248
cmqtlpl1.5-31-2019-mt,P05,250
cmqtlpl1.5-31-2019-mt,P05,276
cmqtlpl1.5-31-2019-mt,P06,161
cmqtlpl1.5-31-2019-mt,P06,164
cmqtlpl1.5-31-2019-mt,P06,175
cmqtlpl1.5-31-2019-mt,P06,201
cmqtlpl1.5-31-2019-mt,P06,219
cmqtlpl1.5-31-2019-mt,P06,220
cmqtlpl1.5-31-2019-mt,P06,243
cmqtlpl1.5-31-2019-mt,P06,249
cmqtlpl1.5-31-2019-mt,P06,261
cmqtlpl1.5-31-2019-mt,P07,217
cmqtlpl1.5-31-2019-mt,P07,272
cmqtlpl1.5-31-2019-mt,P07,306
cmqtlpl1.5-31-2019-mt,P07,308
cmqtlpl1.5-31-2019-mt,P07,308
cmqtlpl1.5-31-2019-mt,P07,312
cmqtlpl1.5-31-2019-mt,P07,349
cmqtlpl1.5-31-2019-mt,P07,365
cmqtlpl1.5-31-2019-mt,P07,409
cmqtlpl1.5-31-2019-mt,P08,418
cmqtlpl1.5-31-2019-mt,P08,471
cmqtlpl1.5-31-2019-mt,P08,487
cmqtlpl1.5-31-2019-mt,P08,519
cmqtlpl1.5-31-2019-mt,P08,530
cmqtlpl1.5-31-2019-mt,P08,557
cmqtlpl1.5-31-2019-mt,P08,580
cmqtlpl1.5-31-2019-mt,P08,580
cmqtlpl1.5-31-2019-mt,P08,607
cmqtlpl1.5-31-2019-mt,P09,175
cmqtlpl1.5-31-2019-mt,P09,201
cmqtlpl1.5-31-2019-mt,P09,237
cmqtlpl1.5-31-2019-mt,P09,263
cmqtlpl1.5-31-2019-mt,P09,271
cmqtlpl1.5-31-2019-mt,P09,279
cmqtlpl1.5-31-2019-mt,P09,299
cmqtlpl1.5-31-2019-mt,P09,302
cmqtlpl1.5-31-2019-mt,P09,334
cmqtlpl1.5-31-2019-mt,P10,156
cmqtlpl1.5-31-2019-mt,P10,193
cmqtlpl1.5-31-2019-mt,P10,202
cmqtlpl1.5-31-2019-mt,P10,210
cmqtlpl1.5-31-2019-mt,P10,222
cmqtlpl1.5-31-2019-mt,P10,240
cmqtlpl1.5-31-2019-mt,P10,260
cmqtlpl1.5-31-2019-mt,P10,272
cmqtlpl1.5-31-2019-mt,P10,284
cmqtlpl1.5-31-2019-mt,P11,126
cmqtlpl1.5-31-2019-mt,P11,137
cmqtlpl1.5-31-2019-mt,P11,163
cmqtlpl1.5-31-2019-mt,P11,164
cmqtlpl1.5-31-2019-mt,P11,171
cmqtlpl1.5-31-2019-mt,P11,186
cmqtlpl1.5-31-2019-mt,P11,213
cmqtlpl1.5-31-2019-mt,P11,224
cmqtlpl1.5-31-2019-mt,P11,257
cmqtlpl1.5-31-2019-mt,P12,163
cmqtlpl1.5-31-2019-mt,P12,168
cmqtlpl1.5-31-2019-mt,P12,191
cmqtlpl1.5-31-2019-mt,P12,202
cmqtlpl1.5-31-2019-mt,P12,205
cmqtlpl1.5-31-2019-mt,P12,206
cmqtlpl1.5-31-2019-mt,P12,220
cmqtlpl1.5-31-2019-mt,P12,267
cmqtlpl1.5-31-2019-mt,P12,96
cmqtlpl1.5-31-2019-mt,P13,120
cmqtlpl1.5-31-2019-mt,P13,121
cmqtlpl1.5-31-2019-mt,P13,136
cmqtlpl1.5-31-2019-mt,P13,138
cmqtlpl1.5-31-2019-mt,P13,143
cmqtlpl1.5-31-2019-mt,P13,147
cmqtlpl1.5-31-2019-mt,P13,155
cmqtlpl1.5-31-2019-mt,P13,160
cmqtlpl1.5-31-2019-mt,P13,78
cmqtlpl1.5-31-2019-mt,P14,100
cmqtlpl1.5-31-2019-mt,P14,124
cmqtlpl1.5-31-2019-mt,P14,131
cmqtlpl1.5-31-2019-mt,P14,151
cmqtlpl1.5-31-2019-mt,P14,166
cmqtlpl1.5-31-2019-mt,P14,195
cmqtlpl1.5-31-2019-mt,P14,207
cmqtlpl1.5-31-2019-mt,P14,211
cmqtlpl1.5-31-2019-mt,P14,220
cmqtlpl1.5-31-2019-mt,P15,220
cmqtlpl1.5-31-2019-mt,P15,232
cmqtlpl1.5-31-2019-mt,P15,243
cmqtlpl1.5-31-2019-mt,P15,319
cmqtlpl1.5-31-2019-mt,P15,322
cmqtlpl1.5-31-2019-mt,P15,390
cmqtlpl1.5-31-2019-mt,P15,409
cmqtlpl1.5-31-2019-mt,P15,539
cmqtlpl1.5-31-2019-mt,P15,571
cmqtlpl1.5-31-2019-mt,P16,137
cmqtlpl1.5-31-2019-mt,P16,172
cmqtlpl1.5-31-2019-mt,P16,212
cmqtlpl1.5-31-2019-mt,P16,216
cmqtlpl1.5-31-2019-mt,P16,230
cmqtlpl1.5-31-2019-mt,P16,246
cmqtlpl1.5-31-2019-mt,P16,258
cmqtlpl1.5-31-2019-mt,P16,308
cmqtlpl1.5-31-2019-mt,P16,412
cmqtlpl1.5-31-2019-mt,P17,129
cmqtlpl1.5-31-2019-mt,P17,193
cmqtlpl1.5-31-2019-mt,P17,219
cmqtlpl1.5-31-2019-mt,P17,274
cmqtlpl1.5-31-2019-mt,P17,275
cmqtlpl1.5-31-2019-mt,P17,327
cmqtlpl1.5-31-2019-mt,P17,397
cmqtlpl1.5-31-2019-mt,P17,541
cmqtlpl1.5-31-2019-mt,P17,581
cmqtlpl1.5-31-2019-mt,P18,133
cmqtlpl1.5-31-2019-mt,P18,149
cmqtlpl1.5-31-2019-mt,P18,164
cmqtlpl1.5-31-2019-mt,P18,166
cmqtlpl1.5-31-2019-mt,P18,176
cmqtlpl1.5-31-2019-mt,P18,200
cmqtlpl1.5-31-2019-mt,P18,204
cmqtlpl1.5-31-2019-mt,P18,217
cmqtlpl1.5-31-2019-mt,P18,222
cmqtlpl1.5-31-2019-mt,P19,206
cmqtlpl1.5-31-2019-mt,P19,209
cmqtlpl1.5-31-2019-mt,P19,247
cmqtlpl1.5-31-2019-mt,P19,251
cmqtlpl1.5-31-2019-mt,P19,264
cmqtlpl1.5-31-2019-mt,P19,293
cmqtlpl1.5-31-2019-mt,P19,303
cmqtlpl1.5-31-2019-mt,P19,308
cmqtlpl1.5-31-2019-mt,P19,325
cmqtlpl1.5-31-2019-mt,P20,159
cmqtlpl1.5-31-2019-mt,P20,170
cmqtlpl1.5-31-2019-mt,P20,179
cmqtlpl1.5-31-2019-mt,P20,194
cmqtlpl1.5-31-2019-mt,P20,203
cmqtlpl1.5-31-2019-mt,P20,220
cmqtlpl1.5-31-2019-mt,P20,257
cmqtlpl1.5-31-2019-mt,P20,290
cmqtlpl1.5-31-2019-mt,P20,297
cmqtlpl1.5-31-2019-mt,P21,346
cmqtlpl1.5-31-2019-mt,P21,423
cmqtlpl1.5-31-2019-mt,P21,575
cmqtlpl1.5-31-2019-mt,P21,600
cmqtlpl1.5-31-2019-mt,P21,640
cmqtlpl1.5-31-2019-mt,P21,656
cmqtlpl1.5-31-2019-mt,P21,665
cmqtlpl1.5-31-2019-mt,P21,779
cmqtlpl1.5-31-2019-mt,P21,800
cmqtlpl1.5-31-2019-mt,P22,160
cmqtlpl1.5-31-2019-mt,P22,226
cmqtlpl1.5-31-2019-mt,P22,227
cmqtlpl1.5-31-2019-mt,P22,237
cmqtlpl1.5-31-2019-mt,P22,238
cmqtlpl1.5-31-2019-mt,P22,259
cmqtlpl1.5-31-2019-mt,P22,261
cmqtlpl1.5-31-2019-mt,P22,278
cmqtlpl1.5-31-2019-mt,P22,411
cmqtlpl1.5-31-2019-mt,P23,103
cmqtlpl1.5-31-2019-mt,P23,121
cmqtlpl1.5-31-2019-mt,P23,144
cmqtlpl1.5-31-2019-mt,P23,146
cmqtlpl1.5-31-2019-mt,P23,161
cmqtlpl1.5-31-2019-mt,P23,179
cmqtlpl1.5-31-2019-mt,P23,225
cmqtlpl1.5-31-2019-mt,P23,246
cmqtlpl1.5-31-2019-mt,P23,456
cmqtlpl1.5-31-2019-mt,P24,101
cmqtlpl1.5-31-2019-mt,P24,106
cmqtlpl1.5-31-2019-mt,P24,107
cmqtlpl1.5-31-2019-mt,P24,110
cmqtlpl1.5-31-2019-mt,P24,131
cmqtlpl1.5-31-2019-mt,P24,139
cmqtlpl1.5-31-2019-mt,P24,141
cmqtlpl1.5-31-2019-mt,P24,205
cmqtlpl1.5-31-2019-mt,P24,86
