Metadata_Plate,Metadata_Well,Metadata_Row,Metadata_FieldID,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_well_position,Metadata_plating_density,Metadata_line_ID,Metadata_Batch,FileName_OrigDNA,FileName_OrigER,FileName_OrigRNA,FileName_OrigAGP,FileName_OrigMito
BR00107339,A22,1,4,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f04p01-ch5sk1fk1fl1.tiff,r01c22f04p01-ch4sk1fk1fl1.tiff,r01c22f04p01-ch3sk1fk1fl1.tiff,r01c22f04p01-ch2sk1fk1fl1.tiff,r01c22f04p01-ch1sk1fk1fl1.tiff
BR00107339,A22,1,5,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f05p01-ch5sk1fk1fl1.tiff,r01c22f05p01-ch4sk1fk1fl1.tiff,r01c22f05p01-ch3sk1fk1fl1.tiff,r01c22f05p01-ch2sk1fk1fl1.tiff,r01c22f05p01-ch1sk1fk1fl1.tiff
BR00107339,A22,1,6,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f06p01-ch5sk1fk1fl1.tiff,r01c22f06p01-ch4sk1fk1fl1.tiff,r01c22f06p01-ch3sk1fk1fl1.tiff,r01c22f06p01-ch2sk1fk1fl1.tiff,r01c22f06p01-ch1sk1fk1fl1.tiff
BR00107339,A22,1,7,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f07p01-ch5sk1fk1fl1.tiff,r01c22f07p01-ch4sk1fk1fl1.tiff,r01c22f07p01-ch3sk1fk1fl1.tiff,r01c22f07p01-ch2sk1fk1fl1.tiff,r01c22f07p01-ch1sk1fk1fl1.tiff
BR00107339,A22,1,8,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f08p01-ch5sk1fk1fl1.tiff,r01c22f08p01-ch4sk1fk1fl1.tiff,r01c22f08p01-ch3sk1fk1fl1.tiff,r01c22f08p01-ch2sk1fk1fl1.tiff,r01c22f08p01-ch1sk1fk1fl1.tiff
BR00107339,A22,1,9,BR00107339,cmQTL_plate5_8.20.2019,A22,10000,206,2019_09_06_Batch5,r01c22f09p01-ch5sk1fk1fl1.tiff,r01c22f09p01-ch4sk1fk1fl1.tiff,r01c22f09p01-ch3sk1fk1fl1.tiff,r01c22f09p01-ch2sk1fk1fl1.tiff,r01c22f09p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,1,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f01p01-ch5sk1fk1fl1.tiff,r02c05f01p01-ch4sk1fk1fl1.tiff,r02c05f01p01-ch3sk1fk1fl1.tiff,r02c05f01p01-ch2sk1fk1fl1.tiff,r02c05f01p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,2,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f02p01-ch5sk1fk1fl1.tiff,r02c05f02p01-ch4sk1fk1fl1.tiff,r02c05f02p01-ch3sk1fk1fl1.tiff,r02c05f02p01-ch2sk1fk1fl1.tiff,r02c05f02p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,3,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f03p01-ch5sk1fk1fl1.tiff,r02c05f03p01-ch4sk1fk1fl1.tiff,r02c05f03p01-ch3sk1fk1fl1.tiff,r02c05f03p01-ch2sk1fk1fl1.tiff,r02c05f03p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,4,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f04p01-ch5sk1fk1fl1.tiff,r02c05f04p01-ch4sk1fk1fl1.tiff,r02c05f04p01-ch3sk1fk1fl1.tiff,r02c05f04p01-ch2sk1fk1fl1.tiff,r02c05f04p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,5,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f05p01-ch5sk1fk1fl1.tiff,r02c05f05p01-ch4sk1fk1fl1.tiff,r02c05f05p01-ch3sk1fk1fl1.tiff,r02c05f05p01-ch2sk1fk1fl1.tiff,r02c05f05p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,6,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f06p01-ch5sk1fk1fl1.tiff,r02c05f06p01-ch4sk1fk1fl1.tiff,r02c05f06p01-ch3sk1fk1fl1.tiff,r02c05f06p01-ch2sk1fk1fl1.tiff,r02c05f06p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,7,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f07p01-ch5sk1fk1fl1.tiff,r02c05f07p01-ch4sk1fk1fl1.tiff,r02c05f07p01-ch3sk1fk1fl1.tiff,r02c05f07p01-ch2sk1fk1fl1.tiff,r02c05f07p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,8,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f08p01-ch5sk1fk1fl1.tiff,r02c05f08p01-ch4sk1fk1fl1.tiff,r02c05f08p01-ch3sk1fk1fl1.tiff,r02c05f08p01-ch2sk1fk1fl1.tiff,r02c05f08p01-ch1sk1fk1fl1.tiff
BR00107339,B05,2,9,BR00107339,cmQTL_plate5_8.20.2019,B05,10000,195,2019_09_06_Batch5,r02c05f09p01-ch5sk1fk1fl1.tiff,r02c05f09p01-ch4sk1fk1fl1.tiff,r02c05f09p01-ch3sk1fk1fl1.tiff,r02c05f09p01-ch2sk1fk1fl1.tiff,r02c05f09p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,1,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f01p01-ch5sk1fk1fl1.tiff,r02c06f01p01-ch4sk1fk1fl1.tiff,r02c06f01p01-ch3sk1fk1fl1.tiff,r02c06f01p01-ch2sk1fk1fl1.tiff,r02c06f01p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,2,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f02p01-ch5sk1fk1fl1.tiff,r02c06f02p01-ch4sk1fk1fl1.tiff,r02c06f02p01-ch3sk1fk1fl1.tiff,r02c06f02p01-ch2sk1fk1fl1.tiff,r02c06f02p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,3,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f03p01-ch5sk1fk1fl1.tiff,r02c06f03p01-ch4sk1fk1fl1.tiff,r02c06f03p01-ch3sk1fk1fl1.tiff,r02c06f03p01-ch2sk1fk1fl1.tiff,r02c06f03p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,4,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f04p01-ch5sk1fk1fl1.tiff,r02c06f04p01-ch4sk1fk1fl1.tiff,r02c06f04p01-ch3sk1fk1fl1.tiff,r02c06f04p01-ch2sk1fk1fl1.tiff,r02c06f04p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,5,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f05p01-ch5sk1fk1fl1.tiff,r02c06f05p01-ch4sk1fk1fl1.tiff,r02c06f05p01-ch3sk1fk1fl1.tiff,r02c06f05p01-ch2sk1fk1fl1.tiff,r02c06f05p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,6,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f06p01-ch5sk1fk1fl1.tiff,r02c06f06p01-ch4sk1fk1fl1.tiff,r02c06f06p01-ch3sk1fk1fl1.tiff,r02c06f06p01-ch2sk1fk1fl1.tiff,r02c06f06p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,7,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f07p01-ch5sk1fk1fl1.tiff,r02c06f07p01-ch4sk1fk1fl1.tiff,r02c06f07p01-ch3sk1fk1fl1.tiff,r02c06f07p01-ch2sk1fk1fl1.tiff,r02c06f07p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,8,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f08p01-ch5sk1fk1fl1.tiff,r02c06f08p01-ch4sk1fk1fl1.tiff,r02c06f08p01-ch3sk1fk1fl1.tiff,r02c06f08p01-ch2sk1fk1fl1.tiff,r02c06f08p01-ch1sk1fk1fl1.tiff
BR00107339,B06,2,9,BR00107339,cmQTL_plate5_8.20.2019,B06,10000,195,2019_09_06_Batch5,r02c06f09p01-ch5sk1fk1fl1.tiff,r02c06f09p01-ch4sk1fk1fl1.tiff,r02c06f09p01-ch3sk1fk1fl1.tiff,r02c06f09p01-ch2sk1fk1fl1.tiff,r02c06f09p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,1,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f01p01-ch5sk1fk1fl1.tiff,r02c15f01p01-ch4sk1fk1fl1.tiff,r02c15f01p01-ch3sk1fk1fl1.tiff,r02c15f01p01-ch2sk1fk1fl1.tiff,r02c15f01p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,2,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f02p01-ch5sk1fk1fl1.tiff,r02c15f02p01-ch4sk1fk1fl1.tiff,r02c15f02p01-ch3sk1fk1fl1.tiff,r02c15f02p01-ch2sk1fk1fl1.tiff,r02c15f02p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,3,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f03p01-ch5sk1fk1fl1.tiff,r02c15f03p01-ch4sk1fk1fl1.tiff,r02c15f03p01-ch3sk1fk1fl1.tiff,r02c15f03p01-ch2sk1fk1fl1.tiff,r02c15f03p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,4,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f04p01-ch5sk1fk1fl1.tiff,r02c15f04p01-ch4sk1fk1fl1.tiff,r02c15f04p01-ch3sk1fk1fl1.tiff,r02c15f04p01-ch2sk1fk1fl1.tiff,r02c15f04p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,5,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f05p01-ch5sk1fk1fl1.tiff,r02c15f05p01-ch4sk1fk1fl1.tiff,r02c15f05p01-ch3sk1fk1fl1.tiff,r02c15f05p01-ch2sk1fk1fl1.tiff,r02c15f05p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,6,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f06p01-ch5sk1fk1fl1.tiff,r02c15f06p01-ch4sk1fk1fl1.tiff,r02c15f06p01-ch3sk1fk1fl1.tiff,r02c15f06p01-ch2sk1fk1fl1.tiff,r02c15f06p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,7,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f07p01-ch5sk1fk1fl1.tiff,r02c15f07p01-ch4sk1fk1fl1.tiff,r02c15f07p01-ch3sk1fk1fl1.tiff,r02c15f07p01-ch2sk1fk1fl1.tiff,r02c15f07p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,8,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f08p01-ch5sk1fk1fl1.tiff,r02c15f08p01-ch4sk1fk1fl1.tiff,r02c15f08p01-ch3sk1fk1fl1.tiff,r02c15f08p01-ch2sk1fk1fl1.tiff,r02c15f08p01-ch1sk1fk1fl1.tiff
BR00107339,B15,2,9,BR00107339,cmQTL_plate5_8.20.2019,B15,10000,222,2019_09_06_Batch5,r02c15f09p01-ch5sk1fk1fl1.tiff,r02c15f09p01-ch4sk1fk1fl1.tiff,r02c15f09p01-ch3sk1fk1fl1.tiff,r02c15f09p01-ch2sk1fk1fl1.tiff,r02c15f09p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,1,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f01p01-ch5sk1fk1fl1.tiff,r02c16f01p01-ch4sk1fk1fl1.tiff,r02c16f01p01-ch3sk1fk1fl1.tiff,r02c16f01p01-ch2sk1fk1fl1.tiff,r02c16f01p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,2,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f02p01-ch5sk1fk1fl1.tiff,r02c16f02p01-ch4sk1fk1fl1.tiff,r02c16f02p01-ch3sk1fk1fl1.tiff,r02c16f02p01-ch2sk1fk1fl1.tiff,r02c16f02p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,3,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f03p01-ch5sk1fk1fl1.tiff,r02c16f03p01-ch4sk1fk1fl1.tiff,r02c16f03p01-ch3sk1fk1fl1.tiff,r02c16f03p01-ch2sk1fk1fl1.tiff,r02c16f03p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,4,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f04p01-ch5sk1fk1fl1.tiff,r02c16f04p01-ch4sk1fk1fl1.tiff,r02c16f04p01-ch3sk1fk1fl1.tiff,r02c16f04p01-ch2sk1fk1fl1.tiff,r02c16f04p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,5,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f05p01-ch5sk1fk1fl1.tiff,r02c16f05p01-ch4sk1fk1fl1.tiff,r02c16f05p01-ch3sk1fk1fl1.tiff,r02c16f05p01-ch2sk1fk1fl1.tiff,r02c16f05p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,6,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f06p01-ch5sk1fk1fl1.tiff,r02c16f06p01-ch4sk1fk1fl1.tiff,r02c16f06p01-ch3sk1fk1fl1.tiff,r02c16f06p01-ch2sk1fk1fl1.tiff,r02c16f06p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,7,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f07p01-ch5sk1fk1fl1.tiff,r02c16f07p01-ch4sk1fk1fl1.tiff,r02c16f07p01-ch3sk1fk1fl1.tiff,r02c16f07p01-ch2sk1fk1fl1.tiff,r02c16f07p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,8,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f08p01-ch5sk1fk1fl1.tiff,r02c16f08p01-ch4sk1fk1fl1.tiff,r02c16f08p01-ch3sk1fk1fl1.tiff,r02c16f08p01-ch2sk1fk1fl1.tiff,r02c16f08p01-ch1sk1fk1fl1.tiff
BR00107339,B16,2,9,BR00107339,cmQTL_plate5_8.20.2019,B16,10000,222,2019_09_06_Batch5,r02c16f09p01-ch5sk1fk1fl1.tiff,r02c16f09p01-ch4sk1fk1fl1.tiff,r02c16f09p01-ch3sk1fk1fl1.tiff,r02c16f09p01-ch2sk1fk1fl1.tiff,r02c16f09p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,1,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f01p01-ch5sk1fk1fl1.tiff,r02c21f01p01-ch4sk1fk1fl1.tiff,r02c21f01p01-ch3sk1fk1fl1.tiff,r02c21f01p01-ch2sk1fk1fl1.tiff,r02c21f01p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,2,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f02p01-ch5sk1fk1fl1.tiff,r02c21f02p01-ch4sk1fk1fl1.tiff,r02c21f02p01-ch3sk1fk1fl1.tiff,r02c21f02p01-ch2sk1fk1fl1.tiff,r02c21f02p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,3,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f03p01-ch5sk1fk1fl1.tiff,r02c21f03p01-ch4sk1fk1fl1.tiff,r02c21f03p01-ch3sk1fk1fl1.tiff,r02c21f03p01-ch2sk1fk1fl1.tiff,r02c21f03p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,4,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f04p01-ch5sk1fk1fl1.tiff,r02c21f04p01-ch4sk1fk1fl1.tiff,r02c21f04p01-ch3sk1fk1fl1.tiff,r02c21f04p01-ch2sk1fk1fl1.tiff,r02c21f04p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,5,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f05p01-ch5sk1fk1fl1.tiff,r02c21f05p01-ch4sk1fk1fl1.tiff,r02c21f05p01-ch3sk1fk1fl1.tiff,r02c21f05p01-ch2sk1fk1fl1.tiff,r02c21f05p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,6,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f06p01-ch5sk1fk1fl1.tiff,r02c21f06p01-ch4sk1fk1fl1.tiff,r02c21f06p01-ch3sk1fk1fl1.tiff,r02c21f06p01-ch2sk1fk1fl1.tiff,r02c21f06p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,7,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f07p01-ch5sk1fk1fl1.tiff,r02c21f07p01-ch4sk1fk1fl1.tiff,r02c21f07p01-ch3sk1fk1fl1.tiff,r02c21f07p01-ch2sk1fk1fl1.tiff,r02c21f07p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,8,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f08p01-ch5sk1fk1fl1.tiff,r02c21f08p01-ch4sk1fk1fl1.tiff,r02c21f08p01-ch3sk1fk1fl1.tiff,r02c21f08p01-ch2sk1fk1fl1.tiff,r02c21f08p01-ch1sk1fk1fl1.tiff
BR00107339,B21,2,9,BR00107339,cmQTL_plate5_8.20.2019,B21,10000,206,2019_09_06_Batch5,r02c21f09p01-ch5sk1fk1fl1.tiff,r02c21f09p01-ch4sk1fk1fl1.tiff,r02c21f09p01-ch3sk1fk1fl1.tiff,r02c21f09p01-ch2sk1fk1fl1.tiff,r02c21f09p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,1,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f01p01-ch5sk1fk1fl1.tiff,r02c22f01p01-ch4sk1fk1fl1.tiff,r02c22f01p01-ch3sk1fk1fl1.tiff,r02c22f01p01-ch2sk1fk1fl1.tiff,r02c22f01p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,2,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f02p01-ch5sk1fk1fl1.tiff,r02c22f02p01-ch4sk1fk1fl1.tiff,r02c22f02p01-ch3sk1fk1fl1.tiff,r02c22f02p01-ch2sk1fk1fl1.tiff,r02c22f02p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,3,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f03p01-ch5sk1fk1fl1.tiff,r02c22f03p01-ch4sk1fk1fl1.tiff,r02c22f03p01-ch3sk1fk1fl1.tiff,r02c22f03p01-ch2sk1fk1fl1.tiff,r02c22f03p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,4,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f04p01-ch5sk1fk1fl1.tiff,r02c22f04p01-ch4sk1fk1fl1.tiff,r02c22f04p01-ch3sk1fk1fl1.tiff,r02c22f04p01-ch2sk1fk1fl1.tiff,r02c22f04p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,5,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f05p01-ch5sk1fk1fl1.tiff,r02c22f05p01-ch4sk1fk1fl1.tiff,r02c22f05p01-ch3sk1fk1fl1.tiff,r02c22f05p01-ch2sk1fk1fl1.tiff,r02c22f05p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,6,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f06p01-ch5sk1fk1fl1.tiff,r02c22f06p01-ch4sk1fk1fl1.tiff,r02c22f06p01-ch3sk1fk1fl1.tiff,r02c22f06p01-ch2sk1fk1fl1.tiff,r02c22f06p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,7,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f07p01-ch5sk1fk1fl1.tiff,r02c22f07p01-ch4sk1fk1fl1.tiff,r02c22f07p01-ch3sk1fk1fl1.tiff,r02c22f07p01-ch2sk1fk1fl1.tiff,r02c22f07p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,8,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f08p01-ch5sk1fk1fl1.tiff,r02c22f08p01-ch4sk1fk1fl1.tiff,r02c22f08p01-ch3sk1fk1fl1.tiff,r02c22f08p01-ch2sk1fk1fl1.tiff,r02c22f08p01-ch1sk1fk1fl1.tiff
BR00107339,B22,2,9,BR00107339,cmQTL_plate5_8.20.2019,B22,10000,206,2019_09_06_Batch5,r02c22f09p01-ch5sk1fk1fl1.tiff,r02c22f09p01-ch4sk1fk1fl1.tiff,r02c22f09p01-ch3sk1fk1fl1.tiff,r02c22f09p01-ch2sk1fk1fl1.tiff,r02c22f09p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,1,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f01p01-ch5sk1fk1fl1.tiff,r03c11f01p01-ch4sk1fk1fl1.tiff,r03c11f01p01-ch3sk1fk1fl1.tiff,r03c11f01p01-ch2sk1fk1fl1.tiff,r03c11f01p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,2,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f02p01-ch5sk1fk1fl1.tiff,r03c11f02p01-ch4sk1fk1fl1.tiff,r03c11f02p01-ch3sk1fk1fl1.tiff,r03c11f02p01-ch2sk1fk1fl1.tiff,r03c11f02p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,3,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f03p01-ch5sk1fk1fl1.tiff,r03c11f03p01-ch4sk1fk1fl1.tiff,r03c11f03p01-ch3sk1fk1fl1.tiff,r03c11f03p01-ch2sk1fk1fl1.tiff,r03c11f03p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,4,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f04p01-ch5sk1fk1fl1.tiff,r03c11f04p01-ch4sk1fk1fl1.tiff,r03c11f04p01-ch3sk1fk1fl1.tiff,r03c11f04p01-ch2sk1fk1fl1.tiff,r03c11f04p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,5,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f05p01-ch5sk1fk1fl1.tiff,r03c11f05p01-ch4sk1fk1fl1.tiff,r03c11f05p01-ch3sk1fk1fl1.tiff,r03c11f05p01-ch2sk1fk1fl1.tiff,r03c11f05p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,6,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f06p01-ch5sk1fk1fl1.tiff,r03c11f06p01-ch4sk1fk1fl1.tiff,r03c11f06p01-ch3sk1fk1fl1.tiff,r03c11f06p01-ch2sk1fk1fl1.tiff,r03c11f06p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,7,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f07p01-ch5sk1fk1fl1.tiff,r03c11f07p01-ch4sk1fk1fl1.tiff,r03c11f07p01-ch3sk1fk1fl1.tiff,r03c11f07p01-ch2sk1fk1fl1.tiff,r03c11f07p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,8,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f08p01-ch5sk1fk1fl1.tiff,r03c11f08p01-ch4sk1fk1fl1.tiff,r03c11f08p01-ch3sk1fk1fl1.tiff,r03c11f08p01-ch2sk1fk1fl1.tiff,r03c11f08p01-ch1sk1fk1fl1.tiff
BR00107339,C11,3,9,BR00107339,cmQTL_plate5_8.20.2019,C11,10000,215,2019_09_06_Batch5,r03c11f09p01-ch5sk1fk1fl1.tiff,r03c11f09p01-ch4sk1fk1fl1.tiff,r03c11f09p01-ch3sk1fk1fl1.tiff,r03c11f09p01-ch2sk1fk1fl1.tiff,r03c11f09p01-ch1sk1fk1fl1.tiff
BR00107339,C12,3,1,BR00107339,cmQTL_plate5_8.20.2019,C12,10000,215,2019_09_06_Batch5,r03c12f01p01-ch5sk1fk1fl1.tiff,r03c12f01p01-ch4sk1fk1fl1.tiff,r03c12f01p01-ch3sk1fk1fl1.tiff,r03c12f01p01-ch2sk1fk1fl1.tiff,r03c12f01p01-ch1sk1fk1fl1.tiff
BR00107339,C12,3,2,BR00107339,cmQTL_plate5_8.20.2019,C12,10000,215,2019_09_06_Batch5,r03c12f02p01-ch5sk1fk1fl1.tiff,r03c12f02p01-ch4sk1fk1fl1.tiff,r03c12f02p01-ch3sk1fk1fl1.tiff,r03c12f02p01-ch2sk1fk1fl1.tiff,r03c12f02p01-ch1sk1fk1fl1.tiff
BR00107339,C12,3,3,BR00107339,cmQTL_plate5_8.20.2019,C12,10000,215,2019_09_06_Batch5,r03c12f03p01-ch5sk1fk1fl1.tiff,r03c12f03p01-ch4sk1fk1fl1.tiff,r03c12f03p01-ch3sk1fk1fl1.tiff,r03c12f03p01-ch2sk1fk1fl1.tiff,r03c12f03p01-ch1sk1fk1fl1.tiff
BR00107339,C12,3,4,BR00107339,cmQTL_plate5_8.20.2019,C12,10000,215,2019_09_06_Batch5,r03c12f04p01-ch5sk1fk1fl1.tiff,r03c12f04p01-ch4sk1fk1fl1.tiff,r03c12f04p01-ch3sk1fk1fl1.tiff,r03c12f04p01-ch2sk1fk1fl1.tiff,r03c12f04p01-ch1sk1fk1fl1.tiff
BR00107339,C12,3,5,BR00107339,cmQTL_plate5_8.20.2019,C12,10000,215,2019_09_06_Batch5,r03c12f05p01-ch5sk1fk1fl1.tiff,r03c12f05p01-ch4sk1fk1fl1.tiff,r03c12f05p01-ch3sk1fk1fl1.tiff,r03c12f05p01-ch2sk1fk1fl1.tiff,r03c12f05p01-ch1sk1fk1fl1.tiff
